stable_image_id,source_kind,culture_id,disease,tau_isoform,experimental_condition,div,div_token,series_index,experimental_group_id,acquisition_group,eligibility,primary_metric_role,secondary_image_eval_role,assignment_reason,grouping_rule,human_approved,synthetic_split,override_status,override_reason
img_1afc527a382565e76787,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,3,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_4d9747534003945baf70,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,4,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_b7842ce241cf56525577,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,5,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_f943e14d4637576436b9,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,6,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_30060f4eb60437a3eeb7,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,7,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_fe6f90981eb3d0ab4927,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,8,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_bb0aee7290e8cef34b75,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,9,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_2d15bd2e05fb6ccaa47a,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,10,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_7a9e0f19ab9d88534865,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,11,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_0921ee06a91108889d2a,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,12,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ccdc55c72562dd2bb801,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,13,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_8f41801053cefd69b145,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,14,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_79f6e7a22ea08671980b,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,15,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_69ac918c99f95213e374,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,0,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_02028f1e0cef6a43dee1,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,1,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_bafd7948305131dea21a,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,2,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_72c8707007fc26224839,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,3,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_4d4cd80ed7f82ed6a795,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,4,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_eb0ecbe17858b2cc217e,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,5,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_f9d17b7d13f4bd06b96e,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,6,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_c270a570caf0fd3d5a44,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,7,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_bf01e1f9f39919cbea69,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,8,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_653612a84fd4eed29358,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,9,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_11dc485fd91ba59fba09,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,10,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_2daefea3e523d417a3ed,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,11,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_dbc03c8686e895b07076,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,12,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_7eeea383a50706abee35,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,13,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_05e6f7311f033a6b27ae,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,14,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_6f74505ed1336fe0eb30,fiber_image,PN151,CBD,4R,CBD_4R,5,DIV05,15,PN151_CBD_4R_DIV05,PN151_4R_CBD_DIV05,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_772f4a0a8bed7219d61f,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,0,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_6d2667e32d15de3ff886,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,1,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_eb3c696e2b01a9dfde64,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,2,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_8f4542f6ef7a492522d8,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,3,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_a0f02ef29d3cbd2baf3a,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,4,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_286fa43fd33889cfef93,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,5,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_c5efa2dec14703d8216a,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,6,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_cea1807d77a5992b33eb,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,7,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_26e6b7eca5f288ed3216,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,8,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_30f6c5ba53c245d31e9c,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,9,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_ed54acefd69811af3eba,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,10,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_ebefa805ae40b77d32b5,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,11,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_526d5ed4e77d6656aa5b,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,12,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_0f0d633b746ef9362de1,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,13,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_b64a0af505bed785ed09,fiber_image,PN151,CBD,4R,CBD_4R,7,DIV07,14,PN151_CBD_4R_DIV07,PN151_4R_CBD_DIV07,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_780eaff009879ea55810,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,0,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_1b9f6f59ee032a97549e,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,1,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_45fe5c8eac531dbcb755,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,2,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_ab90bcf246f4116a1fb2,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,3,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_c6699c5380e5f9d1b2b6,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,4,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_4ee99aa5b2f7c9306035,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,5,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_051b4feeb0884d2338cb,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,6,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_0c8a0b5f3edf1b944767,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,7,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_3f59d70d04d3b85e7f3b,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,8,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_a458d8e43ac3849de0ec,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,9,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_9d8b960418fc882f9b59,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,10,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_13ba14a8c4833a0137f4,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,11,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_fb55c38dae74325815d2,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,12,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_5620390cd33446297f54,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,13,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_c5db20cee885443f5d8e,fiber_image,PN151,CBD,4R,CBD_4R,9,DIV09,14,PN151_CBD_4R_DIV09,PN151_4R_CBD_DIV09,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_22a6ba5828c46f12f6e5,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,0,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_093eea09221a4db0ebec,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,1,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_178ab769e005e689ff6f,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,2,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_e8891781fa88057f59f7,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,3,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_4d5ab86fec7995e4762a,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,4,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_84c0549996fe08b21c59,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,5,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_014d9d77d1d61fed189b,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,6,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_9376400c90b45dd4f597,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,7,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_b1c587d8bfb662ed95c2,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,8,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_0d4cd0a31114b105cf51,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,9,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_4a12cb04c6ad4b44f7e4,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,10,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_42e8d8a784a69489e580,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,11,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_4b1f1b0523dd6c73177c,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,12,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_3fcd76c473a770a81832,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,13,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_908ed3f9b3c24e1d482b,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,14,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_5dde17f7235bd3b91b4e,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,15,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_8ad7d07fa1daa0209cfb,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,16,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_34d44dfa65b93f389f95,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,17,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_ab8a5dd57e15fbe9d2e3,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,18,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_0d1c01fd26080936f42b,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,19,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_43d0f384b07d7388d6db,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,20,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_a423ba5191509d03f98b,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,21,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_4ec66ad0f9ecacf25377,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,22,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_b2abcc150c16a6d7cca7,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,23,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_ee34a766ad48467dd7e1,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,24,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_d3c239af23a085e0b4d8,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,25,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_85bd0416dfc971c6ce41,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,26,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_2e9cc5effd6823d55d02,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,27,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_afedddc4a39035e55219,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,28,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_eeb10bbc10a5ef3f859b,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,29,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_d48ab8d2ac1026abfc85,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,30,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_c25e79b9bfb565174fe1,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,31,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_380582f92698aae8c505,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,32,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_d0a41f4af32f4866497f,blank_background,PN151,CBD,4R,CBD_4R,11,DIV11,33,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_8d1af307d9a0d9edf910,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,0,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_4b35f31c8b5684a66718,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,1,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_2358b4c0243cb146ebdf,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,2,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ab32e17c838d86dd7c18,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,3,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_8d4233b6e08ccdab5c00,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,4,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_10dd5d31f26d001311b4,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,5,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_2fcd1bb30cb80e0399ac,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,6,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ce2ca16e79108e045523,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,7,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_c7247ce8d4425c9ca704,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,8,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_42b6edc8a33c2fadf36c,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,9,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_b1785818b233d84945dc,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,10,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_3833189ffe66380cff12,fiber_image,PN151,CBD,4R,CBD_4R,11,DIV11,11,PN151_CBD_4R_DIV11,PN151_4R_CBD_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
