crop_id,parent_image_id,source_image_id,split_group_id,split,crop_origin_y,crop_origin_x,crop_height,crop_width,fibrous_tau_pixels,clump_pixels,uncertain_ignore_pixels,skeleton_pixels,skeleton_annotation_available
img_af6313c152e9bc38a66c__crop_0015,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,128,896,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0016,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,256,0,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0017,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,256,128,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0018,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,256,256,128,128,661,0,692,131,true
img_af6313c152e9bc38a66c__crop_0019,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,256,384,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0020,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,256,512,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0021,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,256,640,128,128,262,0,1355,64,true
img_af6313c152e9bc38a66c__crop_0022,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,256,768,128,128,142,0,1989,37,true
img_af6313c152e9bc38a66c__crop_0023,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,256,896,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0024,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,384,0,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0025,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,384,128,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0026,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,384,256,128,128,495,0,704,148,true
img_af6313c152e9bc38a66c__crop_0027,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,384,384,128,128,432,0,278,123,true
img_af6313c152e9bc38a66c__crop_0028,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,384,512,128,128,76,0,754,25,true
img_af6313c152e9bc38a66c__crop_0029,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,384,640,128,128,1010,807,1220,290,true
img_af6313c152e9bc38a66c__crop_0030,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,384,768,128,128,561,0,3039,155,true
img_af6313c152e9bc38a66c__crop_0031,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,384,896,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0032,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,512,0,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0033,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,512,128,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0034,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,512,256,128,128,0,0,3066,0,true
img_af6313c152e9bc38a66c__crop_0035,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,512,384,128,128,557,0,1610,151,true
img_af6313c152e9bc38a66c__crop_0036,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,512,512,128,128,172,0,2233,36,true
img_af6313c152e9bc38a66c__crop_0037,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,512,640,128,128,156,3261,3232,49,true
img_af6313c152e9bc38a66c__crop_0038,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,512,768,128,128,0,0,506,0,true
img_af6313c152e9bc38a66c__crop_0039,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,512,896,128,128,0,0,736,0,true
img_af6313c152e9bc38a66c__crop_0040,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,640,0,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0041,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,640,128,128,128,0,0,101,0,true
img_af6313c152e9bc38a66c__crop_0042,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,640,256,128,128,446,0,2786,129,true
img_af6313c152e9bc38a66c__crop_0043,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,640,384,128,128,80,1441,3389,26,true
img_af6313c152e9bc38a66c__crop_0044,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,640,512,128,128,0,6385,2163,0,true
img_af6313c152e9bc38a66c__crop_0045,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,640,640,128,128,0,0,420,0,true
img_af6313c152e9bc38a66c__crop_0046,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,640,768,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0047,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,640,896,128,128,0,0,575,0,true
img_af6313c152e9bc38a66c__crop_0048,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,768,0,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0049,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,768,128,128,128,0,0,53,0,true
img_af6313c152e9bc38a66c__crop_0050,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,768,256,128,128,261,0,3644,81,true
img_af6313c152e9bc38a66c__crop_0051,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,768,384,128,128,357,2575,1322,115,true
img_af6313c152e9bc38a66c__crop_0052,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,768,512,128,128,0,0,129,0,true
img_af6313c152e9bc38a66c__crop_0053,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,768,640,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0054,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,768,768,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0055,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,768,896,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0056,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,896,0,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0057,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,896,128,128,128,0,0,405,0,true
img_af6313c152e9bc38a66c__crop_0058,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,896,256,128,128,0,0,4273,0,true
img_af6313c152e9bc38a66c__crop_0059,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,896,384,128,128,0,0,1,0,true
img_af6313c152e9bc38a66c__crop_0060,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,896,512,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0061,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,896,640,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0062,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,896,768,128,128,0,0,0,0,true
img_af6313c152e9bc38a66c__crop_0063,img_af6313c152e9bc38a66c,img_af6313c152e9bc38a66c,PN148_AD_3R_DIV07,test,896,896,128,128,0,0,0,0,true
img_2a83cf27e86fd0275008__crop_0000,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,0,0,128,128,276,1088,2237,62,true
img_2a83cf27e86fd0275008__crop_0001,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,0,128,128,128,0,2469,2460,0,true
img_2a83cf27e86fd0275008__crop_0002,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,0,256,128,128,0,3150,1031,0,true
img_2a83cf27e86fd0275008__crop_0003,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,0,384,128,128,411,1171,912,113,true
img_2a83cf27e86fd0275008__crop_0004,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,0,512,128,128,0,0,2981,0,true
img_2a83cf27e86fd0275008__crop_0005,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,0,640,128,128,0,6566,2484,0,true
img_2a83cf27e86fd0275008__crop_0006,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,0,768,128,128,0,0,873,0,true
img_2a83cf27e86fd0275008__crop_0007,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,0,896,128,128,0,0,265,0,true
img_2a83cf27e86fd0275008__crop_0008,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,128,0,128,128,0,3247,2830,0,true
img_2a83cf27e86fd0275008__crop_0009,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,128,128,128,128,0,2427,3363,0,true
img_2a83cf27e86fd0275008__crop_0010,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,128,256,128,128,133,37,2154,28,true
img_2a83cf27e86fd0275008__crop_0011,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,128,384,128,128,228,0,1922,55,true
img_2a83cf27e86fd0275008__crop_0012,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,128,512,128,128,727,0,1851,185,true
img_2a83cf27e86fd0275008__crop_0013,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,128,640,128,128,0,2326,3393,0,true
img_2a83cf27e86fd0275008__crop_0014,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,128,768,128,128,248,1036,2996,70,true
img_2a83cf27e86fd0275008__crop_0015,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,128,896,128,128,0,4,448,0,true
img_2a83cf27e86fd0275008__crop_0016,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,256,0,128,128,357,441,1766,54,true
img_2a83cf27e86fd0275008__crop_0017,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,256,128,128,128,0,873,5465,0,true
img_2a83cf27e86fd0275008__crop_0018,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,256,256,128,128,163,0,3539,44,true
img_2a83cf27e86fd0275008__crop_0019,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,256,384,128,128,357,0,1663,88,true
img_2a83cf27e86fd0275008__crop_0020,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,256,512,128,128,283,0,2287,72,true
img_2a83cf27e86fd0275008__crop_0021,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,256,640,128,128,17,0,3078,0,true
img_2a83cf27e86fd0275008__crop_0022,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,256,768,128,128,1072,4,847,231,true
img_2a83cf27e86fd0275008__crop_0023,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,256,896,128,128,0,0,199,0,true
img_2a83cf27e86fd0275008__crop_0024,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,384,0,128,128,0,1796,4130,0,true
img_2a83cf27e86fd0275008__crop_0025,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,384,128,128,128,116,652,2443,25,true
img_2a83cf27e86fd0275008__crop_0026,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,384,256,128,128,0,1840,1787,0,true
img_2a83cf27e86fd0275008__crop_0027,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,384,384,128,128,12,0,1457,3,true
img_2a83cf27e86fd0275008__crop_0028,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,384,512,128,128,107,0,1073,24,true
img_2a83cf27e86fd0275008__crop_0029,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,384,640,128,128,331,117,3090,87,true
img_2a83cf27e86fd0275008__crop_0030,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,384,768,128,128,672,2053,980,126,true
img_2a83cf27e86fd0275008__crop_0031,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,384,896,128,128,0,0,2097,0,true
img_2a83cf27e86fd0275008__crop_0032,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,512,0,128,128,418,0,876,86,true
img_2a83cf27e86fd0275008__crop_0033,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,512,128,128,128,670,812,796,177,true
img_2a83cf27e86fd0275008__crop_0034,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,512,256,128,128,14,3911,1230,0,true
img_2a83cf27e86fd0275008__crop_0035,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,512,384,128,128,205,0,1109,52,true
img_2a83cf27e86fd0275008__crop_0036,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,512,512,128,128,0,0,250,0,true
img_2a83cf27e86fd0275008__crop_0037,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,512,640,128,128,0,0,1411,0,true
img_2a83cf27e86fd0275008__crop_0038,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,512,768,128,128,0,0,775,0,true
img_2a83cf27e86fd0275008__crop_0039,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,512,896,128,128,0,358,4412,0,true
img_2a83cf27e86fd0275008__crop_0040,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,640,0,128,128,393,360,1087,79,true
img_2a83cf27e86fd0275008__crop_0041,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,640,128,128,128,0,0,589,0,true
img_2a83cf27e86fd0275008__crop_0042,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,640,256,128,128,140,603,1233,31,true
img_2a83cf27e86fd0275008__crop_0043,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,640,384,128,128,0,0,1940,0,true
img_2a83cf27e86fd0275008__crop_0044,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,640,512,128,128,146,0,1607,28,true
img_2a83cf27e86fd0275008__crop_0045,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,640,640,128,128,538,0,1639,133,true
img_2a83cf27e86fd0275008__crop_0046,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,640,768,128,128,0,0,1157,0,true
img_2a83cf27e86fd0275008__crop_0047,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,640,896,128,128,135,1896,2170,19,true
img_2a83cf27e86fd0275008__crop_0048,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,768,0,128,128,548,1322,1277,133,true
img_2a83cf27e86fd0275008__crop_0049,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,768,128,128,128,0,2726,1313,0,true
img_2a83cf27e86fd0275008__crop_0050,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,768,256,128,128,334,242,969,76,true
img_2a83cf27e86fd0275008__crop_0051,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,768,384,128,128,78,0,788,21,true
img_2a83cf27e86fd0275008__crop_0052,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,768,512,128,128,468,0,846,94,true
img_2a83cf27e86fd0275008__crop_0053,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,768,640,128,128,527,0,1359,110,true
img_2a83cf27e86fd0275008__crop_0054,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,768,768,128,128,2693,0,2262,239,true
img_2a83cf27e86fd0275008__crop_0055,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,768,896,128,128,1161,0,1473,124,true
img_2a83cf27e86fd0275008__crop_0056,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,896,0,128,128,595,0,766,144,true
img_2a83cf27e86fd0275008__crop_0057,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,896,128,128,128,253,1425,1080,60,true
img_2a83cf27e86fd0275008__crop_0058,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,896,256,128,128,265,0,1071,68,true
img_2a83cf27e86fd0275008__crop_0059,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,896,384,128,128,331,588,1035,87,true
img_2a83cf27e86fd0275008__crop_0060,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,896,512,128,128,195,1695,2685,47,true
img_2a83cf27e86fd0275008__crop_0061,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,896,640,128,128,3340,0,1048,164,true
img_2a83cf27e86fd0275008__crop_0062,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,896,768,128,128,2734,0,500,197,true
img_2a83cf27e86fd0275008__crop_0063,img_2a83cf27e86fd0275008,img_2a83cf27e86fd0275008,PN148_AD_3R_DIV10,calibration,896,896,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0000,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,0,0,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0001,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,0,128,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0002,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,0,256,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0003,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,0,384,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0004,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,0,512,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0005,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,0,640,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0006,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,0,768,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0007,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,0,896,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0008,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,128,0,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0009,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,128,128,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0010,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,128,256,128,128,152,0,182,31,true
img_0040227f2d45f5a55970__crop_0011,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,128,384,128,128,0,0,797,0,true
img_0040227f2d45f5a55970__crop_0012,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,128,512,128,128,1265,0,121,345,true
img_0040227f2d45f5a55970__crop_0013,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,128,640,128,128,1347,0,0,378,true
img_0040227f2d45f5a55970__crop_0014,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,128,768,128,128,819,0,168,236,true
img_0040227f2d45f5a55970__crop_0015,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,128,896,128,128,692,0,0,192,true
img_0040227f2d45f5a55970__crop_0016,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,256,0,128,128,4,0,461,1,true
img_0040227f2d45f5a55970__crop_0017,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,256,128,128,128,2678,0,0,514,true
img_0040227f2d45f5a55970__crop_0018,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,256,256,128,128,2659,0,606,613,true
img_0040227f2d45f5a55970__crop_0019,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,256,384,128,128,2400,0,447,523,true
img_0040227f2d45f5a55970__crop_0020,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,256,512,128,128,1783,0,199,262,true
img_0040227f2d45f5a55970__crop_0021,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,256,640,128,128,895,0,581,185,true
img_0040227f2d45f5a55970__crop_0022,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,256,768,128,128,511,0,166,145,true
img_0040227f2d45f5a55970__crop_0023,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,256,896,128,128,1741,0,0,505,true
img_0040227f2d45f5a55970__crop_0024,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,384,0,128,128,798,0,1809,166,true
img_0040227f2d45f5a55970__crop_0025,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,384,128,128,128,3552,0,1742,662,true
img_0040227f2d45f5a55970__crop_0026,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,384,256,128,128,3057,0,453,629,true
img_0040227f2d45f5a55970__crop_0027,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,384,384,128,128,4705,0,1269,841,true
img_0040227f2d45f5a55970__crop_0028,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,384,512,128,128,4524,0,2060,595,true
img_0040227f2d45f5a55970__crop_0029,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,384,640,128,128,2401,0,397,246,true
img_0040227f2d45f5a55970__crop_0030,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,384,768,128,128,3551,0,437,404,true
img_0040227f2d45f5a55970__crop_0031,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,384,896,128,128,1417,0,560,223,true
img_0040227f2d45f5a55970__crop_0032,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,512,0,128,128,362,0,0,99,true
img_0040227f2d45f5a55970__crop_0033,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,512,128,128,128,4691,73,2889,692,true
img_0040227f2d45f5a55970__crop_0034,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,512,256,128,128,3081,0,230,540,true
img_0040227f2d45f5a55970__crop_0035,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,512,384,128,128,5902,0,1620,1077,true
img_0040227f2d45f5a55970__crop_0036,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,512,512,128,128,2643,0,3964,427,true
img_0040227f2d45f5a55970__crop_0037,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,512,640,128,128,0,0,167,0,true
img_0040227f2d45f5a55970__crop_0038,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,512,768,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0039,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,512,896,128,128,0,0,0,0,true
img_0040227f2d45f5a55970__crop_0040,img_0040227f2d45f5a55970,img_0040227f2d45f5a55970,PN148_PID_3R_DIV05,validation,640,0,128,128,0,0,151,0,true
