sample_id,split,source_kind,source_image_id,npz_path,npz_sha256,json_path,json_sha256,schema_version,generator_version
PN151_4R_CBD_DIV05__Series_3___1__crop_0008,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0008.npz,1fa569bc74eeefe8c19fc474d73fede779233802cdef4c5ae13d7dc08b6e8730,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0008.json,26ef70a7605daeef6d5072aed42b2e482158aa75006684c9146c9defa076d6c8,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0009,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0009.npz,bb7e19e16d9641c3b0d59e4837dace6a3d3784be2f6ab35533f8a4e5dcc6cdcd,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0009.json,02c93408ee71164b7c6d4733e185b25772ee5388adbfa242e26460598de2f02d,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0010,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0010.npz,52d818b328f55f0d8ba714770850b8b0489983399026e74b0cc09a367cdc8914,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0010.json,d3c23107d100dee9a0365f07a13926b6e5f641564701c88ad941469fc3ce5da9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0011,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0011.npz,e84e69b79bff51aaaee60e011cc6f6bd4ca88cce487a81777c21e20ce1edeae7,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0011.json,978291f8a5ec7cdf41f103aa2c2ba3f733115ae9d06f277cff586e0506cedd55,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0012,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0012.npz,78624c8e14504fc6819241209444e178166400a7b3676c26a0829af1aed5544b,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0012.json,a9cb373870bed0bc7035a6e39689e409149566a98ac430dc2b8bf7f3cf8d3c8f,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0013,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0013.npz,78f2aaecae8c54a650820063487c6744f2af32f6a8d0f515ce877935fa3eac16,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0013.json,f6f62611505d64bbcafd03626c59bdb9f43a29b5b88df71502dceb03ed9af7f9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0014,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0014.npz,424f255415df8ef2802881d18bd8edbc4cb4f078d074b25d36ed2ce5c83aa9da,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0014.json,ea868fa8bd6acd70d5825dca389e670ad43ac71177ff57e116aa062a8abd9130,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0015,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0015.npz,36920159ad8ce17d8ad07d91fec700301bc3cce0b0baffa1ddb67a5fd190244b,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0015.json,6ec2099e76a4fa56b6aa4593ff4c361050eeb90c461a5df2dd0dca8d04857ef9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0016,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0016.npz,5044e5b9d25ff086884c44d36e8af44f96260f41ea63d32e2d62209ec193979b,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0016.json,524c0aaee5eb22d4069c6d9a6426f755321757a662430e7c2887a0efd2303b3b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0017,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0017.npz,8af4ce1da08651fe56df023ac673054e7d2a8c1536e2b97338b5ae7a593e6c1d,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0017.json,ba1fc6e0d4f7fd8b93b247e4b182fd173cbd9b35bd12ab0d4d1c6ffb06ae0bfa,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0018,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0018.npz,fbd474e0df90aaa20be27973d52eb632264ae0b896dc4846bb1500d90d339b68,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0018.json,6a8d22fbd80d0ea7e6dd1ef16ef4273c624d7121ebe6976c8a664306a7f728cd,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0019,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0019.npz,9e8704a7e93604fac12bf26703fcfbacf0cbd4f500c7e3046fa3f9ae92c9f202,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0019.json,26e37e1d15b8769bcddd48b6f95201f10b6e7be6078016dabbb8870bdccb6088,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0020,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0020.npz,58c1935a5c903005a1ef813d42b8bff75696bf0627bd7d77fccf915da6147f1a,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0020.json,8d7a5ceaf118b9a6a3be531fccacffa9aa2b0479621463d33923ab32faf1abbc,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0021,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0021.npz,4357138622197404ff9c9899486f3e4332ee2544cf42bb9d5b0201815c0998eb,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0021.json,c3f849f9add218f6cfdbf3296d25b4f2a86b039c02c54bd3f9e62d8d850f6bb2,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0022,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0022.npz,8a3b833067322f97b4d8593cadbb25e3844bd4767b3c5b58436023b1dbd4169b,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0022.json,0ceeed262970fdab4c4a9a1ba873f742517c9f3f25c06ef3b80ce092b64e16ef,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0023,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0023.npz,4f3043a2208599bd20c68755b48436179d44748f3989dfce1a93b96a2d40d79c,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0023.json,a8597f84dc4ef6f8f3cd9a3d1f3c850eb601f7c38c43f63cc37b40d97090dd80,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0024,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0024.npz,1b80b89cc90c6bf28a4a7b0e6de672e915d13634c9b21065c13a60aa2f2797fe,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0024.json,c0646bd859c7a684c7d6597a53b0c35f1869bd759725ef558376da26ca67b73e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0025,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0025.npz,d8bd99dd5ac9ce3d4a6f25792ed1d73652cac6fc496ddbb4e253a7a5a6388bc7,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0025.json,f4afd0d26cd6aaaa54f7d4a183eeb7f3e9418a5af8021e129b92b8b561d4bc25,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0026,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0026.npz,13d28fcaec8ab88ac4e4a0318267857f7684b3d7e6153cdecbb5ceb41e1093cb,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0026.json,70e0287f06e3bea723d289a9ac7695fda69f7f75502168565e64b8a4d7c5f88d,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0027,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0027.npz,927f3ed1595866411e1992d07bf13f628b1725046968e94db0faeae6c3fb3fd7,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0027.json,0df94fc2a785ca6f5ae0f34ff2cc0d66137f9a86c752248d36dd15ce832b1f78,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0028,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0028.npz,1be05e32d0782250811a1daf32f46b3bf137ea3acb2735a58ff552e9bb00674f,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0028.json,65c4787f15034b46948a7c706f4e1339f2bba3188fc5576b8550d27d3a72d30b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0029,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0029.npz,1e7179d7acf991bd169c7f7578fd336c6bba04dc551df498eb644792bf4351b7,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0029.json,3d0d9dd33f7779e96126984bf276edf4cdbae522f313e835b2a1ee4941444f5a,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0030,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0030.npz,9ea31f2fbe958d9bfafa009f462553692a090e0db047c943cf70549f78433a4e,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0030.json,72610fdcd15a11fcfb6ced81c93da0207be4bffa3d9f29931dfd30be20cfbdd9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0031,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0031.npz,9016ffc0ad31aebb2e97bd5b73f28b12a57fee8faa2d00d1a3f7915a90b1aa95,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0031.json,a245b2c7f7668e146adcc0ac396d8ad4fc5617ea8c0c5cf841e5f02ffa162846,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0032,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0032.npz,cf0957c6f75f874b87044afb8ac25a1a60bcc301a1c415cb309e062e7eb632de,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0032.json,7c92532d8f3e01719603a35ce40d16a5645d7878798b49cce05dc930c61a1746,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0033,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0033.npz,5b15eb6180a0d73364fd8fbcd03a1d9cba2293c0cb7847a730b1d1fb70481e8f,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0033.json,7c49ea401852709b05d3c6d9b30ff9b982dd17e27640609e7122213e280f07bc,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0034,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0034.npz,fa4da43a8b2e0c8eec26cc86ad025c7d9a1192731e5d1f231ebd6c50509b6f53,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0034.json,eedf0b04408ca3352b116b2aaa76ff690b08dc27bdbcf95755b75bcca91871ae,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0035,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0035.npz,12eefa06f88e9b06b95c4bbe5cea423a23ecd562cb4a2de599f16e490eaf7b08,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0035.json,c14ac332d20f442a484faa0dd210f7f0d996bf671bca130acf4dddff4ff0102b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0036,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0036.npz,223923945e1a415a42cb23e471a885b8c6b825977934479b252e1e8402011975,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0036.json,bd4ee425dbd6660e7c7ca3e22f977e54caf351ca2349935ebd4d8c5142d0f6ed,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0037,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0037.npz,203fba0535e9c58f10da8dcddc506f26d40f26ee0a5f8275fbc8d4076df6cf7a,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0037.json,00661758d24befd6ed8423976e8f6d2c3b1bf128c07725f358199398275b0379,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0038,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0038.npz,ee9a7ee982953eadf56affc03aaf7f5d1ecb9c9436c1851860ad15718573d62b,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0038.json,4b6067ad522a242aa438c605ba3dd5e1f417764561a1b7222ee585c788a3d539,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0039,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0039.npz,be3b5a5b0d5aa8d9719dff8dcf7c48ba5a38a73a8b723709978b998f9232529a,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0039.json,76d8654b01fb6e35f8114c51a6b5bce1ab9494ce489e70a5db9c3a3bc1a710f1,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0040,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0040.npz,df9635d98d56103f28a94a31ab9542e23619403831410241345d79b758684d30,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0040.json,c94c72d212824240150dbbaf8642b22e5795aa5195f565e314d387e42bdafd13,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0041,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0041.npz,ca4fca1faba5bb5df799f9adc3880877ade684b42f18009dbc5d8e52f1f8339c,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0041.json,eb8960516f4f3d6a54871135725ce3277d2e9e0897db82f0a3d9f011015d9001,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0042,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0042.npz,8e4441bcd370b8e2624dc627392cf4d4dccc10e8c9b4b3c4746ffa4de927dd80,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0042.json,d85ab8e87d3d9663453b4fe799b1661fcb602648c8f2ca01af6c4beb39edec98,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0043,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0043.npz,67c3d40a2f2f5489ef67ce7e6275fe5b729878deff60bfae8ad5f4f7192e6abe,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0043.json,790863569f3bc0a9c7c0026c42e55a59916710ebcfa2e29872ef750da021305e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0044,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0044.npz,33b399f34a011f739e894c814a8f97ca6bc28a4dd3dd0498f516d9e12adf36fe,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0044.json,3d9668b31ba3212ad3be8bffefc3216d4c5b21dca46422f68fa4740649ef2059,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0045,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0045.npz,e7ddb84d1aa0c910a81562f996672c3afecde70e08b06ba1593f1db85716fd66,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0045.json,2f5f8853d32fe2dfdda86792104ee36429ed80b8be30025ca0942135bb49f9a4,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0046,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0046.npz,6f220b520e91c15939d83913b4c6687526a0116246dbd1cdbac0a637e4147c75,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0046.json,575721d9330596ea0650d7b72390c9a37ca4643b2280f322841defd0a85e13f6,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0047,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0047.npz,42af2bf10aae53e397ae68d3f29633eedf8666ecbbd8250baef1b77eda575aad,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0047.json,14c7a00f51a23048b748fe1f079e2830e07f2e3491d425074e41e0c356012e0e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0048,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0048.npz,e797286bb824321af9586b67078ece8755c7cb340029fa37069da2e7fb3056d1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0048.json,8bd9820560efaebc03589db1649386d9e8661e0c342ea1e4a44b718328eb2b18,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0049,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0049.npz,6e6938ad3b6109b4f526d8c22722afb7952ad500b2fce0ca1ae69b9876c48696,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0049.json,0ff452a96ae1d697a34291c3cdcae046e28ceb0d608be23f8e885d0ea89a100b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0050,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0050.npz,08e10a8b5ffbb04eeac7f4befa1a7af0a87ba9757861c1e32dee2ca2457c02a2,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0050.json,1d15b2e4556028dcc733d48f5e2ce028db9137587ecf6f78822b0bde6fefd738,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0051,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0051.npz,b963c52af36f8b2a29e825a6600d053e9cdc91f1dcf09bc72e39710ab42d7270,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0051.json,edbf80dc2d22c6a8bcb50f4d415f9c4c61bc1c365df599d31951f42afc4252b3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0052,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0052.npz,d421a08af4348484fc40c15a257b435ee1c8cf006555e52a01a18afec52a7c78,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0052.json,ccd7189f0673f616f139d2c05d3fc230f86ef1f871e1cf37e0198a21bc231c2f,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0053,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0053.npz,083b23f68aa5225b928d5c36dabb98d4c2d3a34388d4187fe55eb857792f15de,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0053.json,4f193f6e02583eceb952c85da6e8a1ffb1ca0099a20d161f3eb05ac3d8725fc0,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0054,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0054.npz,4f9cb65791da7480137a8661d2abea88a4e9d0d5d3edb18e1b9acd85f3b130b5,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0054.json,8e4c1d65e0316cf1966f6a90c067a1d33e2f2512ca12d0d884d760acbf5e4ffc,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0055,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0055.npz,1d7c523dc016ab737a62344d18071f6792aaed9d5d5f8d2c9639910e5fd80f9e,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0055.json,9ddddb33c21857753939f8b00bc7c5a6cb3abea7859b87b0292caf4dc21dab31,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0056,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0056.npz,f44007c6bd52f8675cdb492f771c3f05a7096657e7ee8d5ac4cf665a3582ccae,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0056.json,08744ebfbb8bbf7f1ad4d1d9f5e93e4f6164cd55dd9c8de599136c918481117d,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
